Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
PAULO,2020-05-22 16:06:48,00:21:27,,Rick and Morty: Temporada 1: O pequeno Gazorpazorp (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:21:52,00:21:52,BR (Brazil)
PAULO,2020-05-22 02:17:52,00:17:22,,Rick and Morty: Temporada 4: Um estranho no ninho de Morty (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:17:50,00:17:50,BR (Brazil)
PAULO,2020-05-22 01:49:07,00:22:20,,Rick and Morty: Temporada 4: O velho e a privada (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:22:47,00:22:47,BR (Brazil)
PAULO,2020-05-22 01:24:48,00:24:10,,"Rick and Morty: Temporada 4: No limite da Morty: Rick, morra, Rickpita (Episódio 1)",,Android DefaultWidevineL3Phone Android Phone,00:22:26,00:22:26,BR (Brazil)
PAULO,2020-05-21 23:03:10,00:20:52,,Rick and Morty: Temporada 1: A poção do Rick (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:21:22,00:21:22,BR (Brazil)
PAULO,2020-05-21 22:37:07,00:20:34,,Rick and Morty: Temporada 1: A Revolta dos Meeseeks (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:21:01,00:21:01,BR (Brazil)
PAULO,2020-05-21 22:12:16,00:20:32,,Rick and Morty: Temporada 1: Realidade Virtual (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:21:00,00:21:00,BR (Brazil)
PAULO,2020-05-21 21:50:21,00:21:50,,Rick and Morty: Temporada 1: Parque das Bactérias (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:21:48,00:21:48,BR (Brazil)
PAULO,2020-05-21 21:27:00,00:21:52,,Rick and Morty: Temporada 1: Cãortador de grama (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:21:52,00:21:52,BR (Brazil)
PAULO,2020-05-18 23:50:00,00:22:04,,Rick and Morty: Temporada 3: Descanso e Rickrelaxamento (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:22:33,00:22:33,BR (Brazil)
PAULO,2020-05-18 23:28:08,00:21:49,,Rick and Morty: Temporada 3: A conspiração de Whirly Dirly (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:22:18,00:22:18,BR (Brazil)
PAULO,2020-05-18 23:02:29,00:22:30,,Rick and Morty: Temporada 3: Os Justiceiros 3: A volta do Exterminador de Mundos (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:22:58,00:22:58,BR (Brazil)
PAULO,2020-05-18 22:39:03,00:23:19,,Rick and Morty: Temporada 3: Rick Pepino (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:23:19,00:23:19,BR (Brazil)
PAULO,2020-05-18 22:14:17,00:21:49,,Rick and Morty: Temporada 3: A Rickapunhalada Ricksalvação (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:22:16,Not latest view,BR (Brazil)
PAULO,2020-05-18 21:47:52,00:21:55,,Rick and Morty: Temporada 2: Casamento intergaláctico (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:21:55,00:21:55,BR (Brazil)
PAULO,2020-05-18 21:26:09,00:21:19,,Rick and Morty: Temporada 2: Bateria esgotada (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:21:32,00:21:32,BR (Brazil)
PAULO,2020-05-18 04:20:58,00:21:47,,Rick and Morty: Temporada 2: Confusão em Little Sanchez (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:22:49,00:22:49,BR (Brazil)
PAULO,2020-05-18 03:58:08,00:22:30,,Rick and Morty: Temporada 2: Planeta música (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:22:55,00:22:55,BR (Brazil)
PAULO,2020-05-18 03:57:58,00:00:03,,Rick and Morty: Temporada 2: Assimilação autoerótica (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:00:03,Not latest view,BR (Brazil)
PAULO,2020-05-18 03:35:43,00:22:13,,Rick and Morty: Temporada 2: Expresso da meia-noite (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:22:40,Not latest view,BR (Brazil)
PAULO,2020-05-18 03:13:23,00:22:14,,Rick and Morty: Temporada 2: Fratura temporal (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:22:43,Not latest view,BR (Brazil)
PAULO,2020-05-18 02:51:18,00:21:52,,Rick and Morty: Temporada 1: Negócio arriscado (Episódio 11),,Android DefaultWidevineL3Phone Android Phone,00:22:15,Not latest view,BR (Brazil)
PAULO,2020-05-16 14:48:08,00:21:32,,Rick and Morty: Temporada 4: O velho e a privada (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:22:00,Not latest view,BR (Brazil)
PAULO,2020-05-16 14:26:07,00:21:50,,Rick and Morty: Temporada 3: O Mortyencontro Rickchuriano (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:22:18,00:22:18,BR (Brazil)
PAULO,2020-05-16 14:04:21,00:21:44,,Rick and Morty: Temporada 3: O ABC da Beth (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:22:12,00:22:12,BR (Brazil)
PAULO,2020-05-16 13:42:28,00:21:43,,Rick and Morty: Temporada 3: A Rickapunhalada Ricksalvação (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:22:12,Not latest view,BR (Brazil)
PAULO,2020-05-16 13:40:12,00:01:46,,Rick and Morty: Temporada 2: Parasitas invasores alienígenas (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:01:46,00:01:46,BR (Brazil)
PAULO,2020-05-16 13:15:07,00:23:02,,Rick and Morty: Temporada 2: Assimilação autoerótica (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:22:57,Not latest view,BR (Brazil)
PAULO,2020-05-13 21:48:54,00:19:58,,Capitão América 2 - O Soldado Invernal,,Android DefaultWidevineL3Phone Android Phone,00:19:55,00:19:55,BR (Brazil)
PAULO,2020-05-12 17:03:25,00:21:17,,Rick and Morty: Temporada 4: Rattlestar Ricklactica (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:21:43,Not latest view,BR (Brazil)
PAULO,2020-05-12 16:39:08,00:22:00,,Rick and Morty: Temporada 4: Fora da lei e com desordem: unidade de vítimas do Morty (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:22:23,00:22:23,BR (Brazil)
PAULO,2020-05-12 16:16:58,00:22:06,,Rick and Morty: Temporada 4: Um estranho no ninho de Morty (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:22:34,Not latest view,BR (Brazil)
PAULO,2020-05-12 15:56:44,00:20:07,,"Rick and Morty: Temporada 4: No limite da Morty: Rick, morra, Rickpita (Episódio 1)",,Android DefaultWidevineL3Phone Android Phone,00:20:35,Not latest view,BR (Brazil)
PAULO,2020-05-12 15:35:31,00:21:06,,Rick and Morty: Temporada 3: O Mortyencontro Rickchuriano (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:21:34,Not latest view,BR (Brazil)
PAULO,2020-05-12 15:03:45,00:22:18,,Rick and Morty: Temporada 3: A Ricktlântida confusão (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:22:14,Not latest view,BR (Brazil)
PAULO,2020-05-06 00:07:16,00:00:01,,Rick and Morty: Temporada 2: TV interdimensional (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:13:57,Not latest view,BR (Brazil)
PAULO,2020-05-05 01:29:56,00:06:52,,Bob Esponja: Temporada 5: Acorde disposto / Esperando / Tem fungo entre nós (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:12:24,00:12:24,BR (Brazil)
PAULO,2020-05-01 22:36:15,00:04:46,,Bob Esponja: Temporada 5: Acorde disposto / Esperando / Tem fungo entre nós (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:05:34,Not latest view,BR (Brazil)
PAULO,2020-05-01 22:14:08,00:22:02,,Bob Esponja: Temporada 5: O mestre-cuca original / Luz noturna (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:22:50,00:22:50,BR (Brazil)
PAULO,2020-05-01 21:49:51,00:21:57,,Bob Esponja: Temporada 5: Amigo ou inimigo? (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:22:42,00:22:42,BR (Brazil)
PAULO,2020-04-28 18:02:54,00:13:58,,Rick and Morty: Temporada 2: TV interdimensional (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:13:58,Not latest view,BR (Brazil)
PAULO,2020-04-28 18:02:04,00:00:42,,Rick and Morty: Temporada 2: Confusão em Little Sanchez (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:00:38,Not latest view,BR (Brazil)
PAULO,2020-04-28 17:41:33,00:20:09,,Rick and Morty: Temporada 2: Parasitas invasores alienígenas (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:20:34,Not latest view,BR (Brazil)
PAULO,2020-04-28 17:20:59,00:20:12,,Rick and Morty: Temporada 3: Pulverizadores de Mente do Morty (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:20:40,Not latest view,BR (Brazil)
PAULO,2020-04-28 17:20:25,00:00:06,,Rick and Morty: Temporada 3: Rickcurtindo a Pedra (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:00:06,Not latest view,BR (Brazil)
PAULO,2020-04-21 20:54:39,00:22:46,,Rick and Morty: Temporada 3: A Rickapunhalada Ricksalvação (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:23:13,Not latest view,BR (Brazil)
PAULO,2020-04-06 22:11:00,00:16:41,,Better Call Saul: Temporada 2: Luar de Bali Ha'i (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:16:40,00:16:40,BR (Brazil)
PAULO,2019-12-29 21:06:46,00:21:22,,Rick and Morty: Temporada 4: Rattlestar Ricklactica (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:21:47,Not latest view,BR (Brazil)
PAULO,2019-12-29 20:44:42,00:21:59,,Rick and Morty: Temporada 4: Fora da lei e com desordem: unidade de vítimas do Morty (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:22:20,Not latest view,BR (Brazil)
PAULO,2019-12-29 20:06:01,00:22:35,,Rick and Morty: Temporada 4: Um estranho no ninho de Morty (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:22:35,Not latest view,BR (Brazil)
PAULO,2019-12-29 19:43:33,00:22:25,,Rick and Morty: Temporada 4: O velho e a privada (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:22:49,Not latest view,BR (Brazil)
PAULO,2019-12-29 19:34:06,00:09:21,,"Rick and Morty: Temporada 4: No limite da Morty: Rick, morra, Rickpita (Episódio 1)",,Android DefaultWidevineL3Phone Android Phone,00:22:30,Not latest view,BR (Brazil)
PAULO,2019-12-29 19:18:23,00:13:15,,"Rick and Morty: Temporada 4: No limite da Morty: Rick, morra, Rickpita (Episódio 1)",,Android DefaultWidevineL3Phone Android Phone,00:13:10,Not latest view,BR (Brazil)
PAULO,2019-10-12 11:56:13,01:56:37,,El Camino: A Breaking Bad Film,,Android DefaultWidevineL3Phone Android Phone,01:56:24,01:56:24,BR (Brazil)
PAULO,2019-08-15 23:38:51,00:20:47,,Kick Buttowski: Um Projeto de Dublê: Temporada 2: Piscina eletrizante / O amigo de quarto Wade (Episódio 5),,Firefox PC (Cadmium),00:21:38,00:21:38,BR (Brazil)
PAULO,2019-08-15 23:17:52,00:20:50,Autoplayed: user action: None; ,"Kick Buttowski: Um Projeto de Dublê: Temporada 2: Tal mãe, tal filho / Dia de compras (Episódio 4)",,Firefox PC (Cadmium),00:21:41,00:21:41,BR (Brazil)
PAULO,2019-08-15 22:56:47,00:20:55,,Kick Buttowski: Um Projeto de Dublê: Temporada 2: Trocando as marchas / Banido da garagem (Episódio 3),,Firefox PC (Cadmium),00:21:47,00:21:47,BR (Brazil)
PAULO,2019-08-15 22:35:46,00:20:52,,Kick Buttowski: Um Projeto de Dublê: Temporada 2: Limpo ao extremo / Entrega a jato (Episódio 2),,Firefox PC (Cadmium),00:21:44,00:21:44,BR (Brazil)
PAULO,2019-08-15 22:13:51,00:21:41,,Kick Buttowski: Um Projeto de Dublê: Temporada 2: A grana da grama / O amor fede (Episódio 1),,Firefox PC (Cadmium),00:21:41,00:21:41,BR (Brazil)
PAULO,2019-06-20 18:07:10,00:15:37,,One-Punch Man: Temporada 1: O mentor supremo (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:17:02,Not latest view,BR (Brazil)
PAULO,2019-06-20 11:01:58,00:15:46,,One-Punch Man: Temporada 1: O mentor supremo (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:17:05,Not latest view,BR (Brazil)
PAULO,2019-06-20 11:01:38,00:00:01,,One-Punch Man: Temporada 1: Rei do Mar Profundo (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:00:01,Not latest view,BR (Brazil)
PAULO,2019-06-16 16:02:08,00:21:18,,One-Punch Man: Temporada 1: O aprendiz supremo (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:23:59,Not latest view,BR (Brazil)
PAULO,2019-06-16 15:39:48,00:21:16,,One-Punch Man: Temporada 1: A cidade fantasma (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:23:54,Not latest view,BR (Brazil)
PAULO,2019-06-16 15:12:24,00:00:01,,One-Punch Man: Temporada 1: A cidade fantasma (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:00:02,Not latest view,BR (Brazil)
PAULO,2019-06-16 14:48:50,00:21:14,,One-Punch Man: Temporada 1: O mentor supremo (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:23:56,Not latest view,BR (Brazil)
PAULO,2019-06-16 14:48:29,00:00:01,,One-Punch Man: Temporada 1: Ciclista da Justiça (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:19:04,Not latest view,BR (Brazil)
PAULO,2019-06-13 02:14:29,00:17:38,,One-Punch Man: Temporada 1: Ciclista da Justiça (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:19:03,Not latest view,BR (Brazil)
PAULO,2019-06-13 01:50:34,00:21:18,,One-Punch Man: Temporada 1: Rei do Mar Profundo (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:23:55,Not latest view,BR (Brazil)
PAULO,2019-06-13 01:45:20,00:00:21,,One-Punch Man: Temporada 1: O cientista obstinado (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:00:21,Not latest view,BR (Brazil)
PAULO,2019-06-13 01:14:25,00:20:38,,One-Punch Man: Temporada 1: O ciborgue solitário (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:22:03,Not latest view,BR (Brazil)
PAULO,2019-06-13 01:10:22,00:03:55,,One-Punch Man: Temporada 1: O homem mais poderoso (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:05:20,Not latest view,BR (Brazil)
PAULO,2019-05-27 01:37:32,00:00:02,,One-Punch Man: Temporada 1: O herói mais forte (Episódio 12),,Android DefaultWidevineL3Phone Android Phone,00:22:49,Not latest view,BR (Brazil)
PAULO,2019-05-27 01:16:23,00:20:58,,One-Punch Man: Temporada 1: Conquistador do universo (Episódio 11),,Android DefaultWidevineL3Phone Android Phone,00:22:23,Not latest view,BR (Brazil)
PAULO,2019-05-27 00:50:52,00:21:24,,One-Punch Man: Temporada 1: Perigo incomparável (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:23:56,Not latest view,BR (Brazil)
PAULO,2019-05-27 00:50:40,00:00:04,,One-Punch Man: Temporada 1: O aprendiz supremo (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:00:04,Not latest view,BR (Brazil)
PAULO,2019-05-27 00:29:03,00:21:21,,One-Punch Man: Temporada 1: A cidade fantasma (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:24:00,Not latest view,BR (Brazil)
PAULO,2019-05-27 00:03:08,00:21:34,,One-Punch Man: Temporada 1: O mentor supremo (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:23:54,Not latest view,BR (Brazil)
PAULO,2019-05-26 23:37:28,00:21:53,,One-Punch Man: Temporada 1: O ninja moderno (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:23:50,Not latest view,BR (Brazil)
PAULO,2019-05-26 23:16:16,00:21:06,,One-Punch Man: Temporada 1: O cientista obstinado (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:23:54,Not latest view,BR (Brazil)
PAULO,2019-05-26 22:54:51,00:21:20,,One-Punch Man: Temporada 1: O ciborgue solitário (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:23:53,Not latest view,BR (Brazil)
PAULO,2019-05-26 22:33:19,00:21:11,,One-Punch Man: Temporada 1: O homem mais poderoso (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:23:51,Not latest view,BR (Brazil)
PAULO,2019-05-26 22:33:07,00:00:01,,One-Punch Man: Temporada 1: Rei do Mar Profundo (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:00:01,Not latest view,BR (Brazil)
PAULO,2019-05-18 21:36:24,00:20:43,,One-Punch Man: Temporada 1: O aprendiz supremo (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:22:07,Not latest view,BR (Brazil)
PAULO,2019-05-18 21:36:02,00:00:01,,One-Punch Man: Temporada 1: Perigo incomparável (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:22:18,Not latest view,BR (Brazil)
PAULO,2019-05-18 21:15:13,00:20:42,,One-Punch Man: Temporada 1: Ciclista da Justiça (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:21:54,Not latest view,BR (Brazil)
PAULO,2019-05-18 20:53:25,00:21:24,,One-Punch Man: Temporada 1: Rei do Mar Profundo (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:24:04,Not latest view,BR (Brazil)
PAULO,2019-04-27 00:19:40,00:03:04,,The Nemesis,,Android DefaultWidevineL3Phone Android Phone,00:03:28,00:03:28,BR (Brazil)
PAULO,2019-04-27 00:08:20,00:11:13,,The Return,,Android DefaultWidevineL3Phone Android Phone,00:11:13,00:11:13,BR (Brazil)
PAULO,2019-04-13 00:21:04,02:13:37,Autoplayed: user action: Unspecified; ,Vingadores: Era de Ultron,,Firefox PC (Cadmium),02:13:37,02:13:37,BR (Brazil)
PAULO,2019-04-13 00:19:12,00:00:05,Autoplayed: user action: Unspecified; ,O Melhor de Mim,,Firefox PC (Cadmium),00:00:05,00:00:05,BR (Brazil)
PAULO,2019-03-31 00:12:25,00:36:46,,Guardiões da Galáxia,,Android DefaultWidevineL3Phone Android Phone,01:54:15,01:54:15,BR (Brazil)
PAULO,2019-03-30 13:27:42,00:08:07,,Bob Esponja: Temporada 2: O grande fracassado cor-de-rosa / Amigo da bolha (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:08:40,00:08:40,BR (Brazil)
PAULO,2019-03-29 23:37:32,01:17:39,,Guardiões da Galáxia,,Android DefaultWidevineL3Phone Android Phone,01:17:38,Not latest view,BR (Brazil)
PAULO,2019-03-23 15:00:03,00:17:16,,Breaking Bad: Temporada 1: The Cat's in the Bag (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:17:23,00:17:23,BR (Brazil)
PAULO,2019-03-23 14:02:14,00:57:24,,Breaking Bad: Temporada 1: Piloto (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:57:24,00:57:24,BR (Brazil)
PAULO,2019-01-22 19:42:18,00:05:20,,One-Punch Man: Temporada 1: O mentor supremo (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:06:42,Not latest view,BR (Brazil)
PAULO,2019-01-22 18:58:34,00:20:40,,One-Punch Man: Temporada 1: O ninja moderno (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:21:58,Not latest view,BR (Brazil)
PAULO,2019-01-22 18:37:49,00:20:35,,One-Punch Man: Temporada 1: O cientista obstinado (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:21:55,Not latest view,BR (Brazil)
PAULO,2019-01-17 14:18:48,00:22:22,,One-Punch Man: Temporada 1: O herói mais forte (Episódio 12),,Android DefaultWidevineL3Phone Android Phone,00:23:51,Not latest view,BR (Brazil)
PAULO,2019-01-17 13:57:29,00:21:03,,One-Punch Man: Temporada 1: Conquistador do universo (Episódio 11),,Android DefaultWidevineL3Phone Android Phone,00:22:23,Not latest view,BR (Brazil)
PAULO,2019-01-15 00:07:05,01:42:47,,Jadotville,,Android DefaultWidevineL3Phone Android Phone,01:42:47,01:42:47,BR (Brazil)
PAULO,2018-09-23 20:05:10,00:03:02,,Naruto: Temporada 4: A corrida começou! Problemas em alto mar! (Episódio 23),,Android DefaultWidevineL3Phone Android Phone,00:03:02,00:03:02,BR (Brazil)
PAULO,2018-09-23 20:04:48,00:00:01,,Naruto: Temporada 1: My Name Is Konohamaru! (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:22:11,00:22:11,BR (Brazil)
PAULO,2018-09-23 19:18:17,00:20:33,,One-Punch Man: Temporada 1: O homem mais poderoso (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:21:54,Not latest view,BR (Brazil)
PAULO,2018-09-23 00:52:38,00:21:12,,One-Punch Man: Temporada 1: O herói mais forte (Episódio 12),,Android DefaultWidevineL3Phone Android Phone,00:21:09,Not latest view,BR (Brazil)
PAULO,2018-09-23 00:30:01,00:22:23,,One-Punch Man: Temporada 1: Conquistador do universo (Episódio 11),,Android DefaultWidevineL3Phone Android Phone,00:22:22,Not latest view,BR (Brazil)
PAULO,2018-09-23 00:06:17,00:21:02,,One-Punch Man: Temporada 1: Perigo incomparável (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:22:23,Not latest view,BR (Brazil)
PAULO,2018-09-22 23:45:01,00:20:36,,One-Punch Man: Temporada 1: Ciclista da Justiça (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:21:57,Not latest view,BR (Brazil)
PAULO,2018-09-19 04:38:15,00:20:56,,One-Punch Man: Temporada 1: O herói mais forte (Episódio 12),,Android DefaultWidevineL3Phone Android Phone,00:20:56,Not latest view,BR (Brazil)
PAULO,2018-09-19 04:17:07,00:21:02,,One-Punch Man: Temporada 1: Conquistador do universo (Episódio 11),,Android DefaultWidevineL3Phone Android Phone,00:22:25,Not latest view,BR (Brazil)
PAULO,2018-09-19 03:57:49,00:19:12,,One-Punch Man: Temporada 1: Perigo incomparável (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:22:22,Not latest view,BR (Brazil)
PAULO,2018-09-19 03:53:16,00:02:01,,One-Punch Man: Temporada 1: Perigo incomparável (Episódio 10),,Android DefaultWidevineL3Phone Android Phone,00:03:13,Not latest view,BR (Brazil)
PAULO,2018-09-19 03:32:34,00:20:30,,One-Punch Man: Temporada 1: Ciclista da Justiça (Episódio 9),,Android DefaultWidevineL3Phone Android Phone,00:21:52,Not latest view,BR (Brazil)
PAULO,2018-09-19 03:11:23,00:20:59,,One-Punch Man: Temporada 1: Rei do Mar Profundo (Episódio 8),,Android DefaultWidevineL3Phone Android Phone,00:22:22,Not latest view,BR (Brazil)
PAULO,2018-09-19 01:40:59,00:20:43,,One-Punch Man: Temporada 1: O aprendiz supremo (Episódio 7),,Android DefaultWidevineL3Phone Android Phone,00:22:05,Not latest view,BR (Brazil)
PAULO,2018-09-19 01:20:56,00:19:48,,One-Punch Man: Temporada 1: A cidade fantasma (Episódio 6),,Android DefaultWidevineL3Phone Android Phone,00:21:11,Not latest view,BR (Brazil)
PAULO,2018-09-19 01:00:12,00:20:33,,One-Punch Man: Temporada 1: O mentor supremo (Episódio 5),,Android DefaultWidevineL3Phone Android Phone,00:21:56,Not latest view,BR (Brazil)
PAULO,2018-09-19 00:56:09,00:03:56,,One-Punch Man: Temporada 1: O ninja moderno (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:22:01,Not latest view,BR (Brazil)
PAULO,2018-09-16 23:49:14,00:16:44,,One-Punch Man: Temporada 1: O ninja moderno (Episódio 4),,Android DefaultWidevineL3Phone Android Phone,00:18:06,Not latest view,BR (Brazil)
PAULO,2018-09-16 23:28:30,00:20:35,,One-Punch Man: Temporada 1: O cientista obstinado (Episódio 3),,Android DefaultWidevineL3Phone Android Phone,00:21:58,Not latest view,BR (Brazil)
